fid,LSOA Code,LSOA Name,GeoPackage Unique ID,LSOA IMD Ranking,IMD Decile,Shape__Area,Shape__Length
88,E01000095,Barking and Dagenham 018E,5bc48f75-7d68-41da-8d53-7920cbaaa184,6862,3,5905351.54684448,15836.6505235815
3826,E01004020,Southwark 029D,186ee5bd-163c-4478-9e88-415483faf537,10805,4,503797.299720764,4444.26132378338
3162,E01003318,Lewisham 020B,49e16564-5b89-4895-95ff-0d6648080190,454,1,907754.886651993,5917.15158001236
749,E01000781,Bromley 001C,50062a31-fda8-489e-922c-649e7c0744e9,7013,3,441970.547361374,3764.31929265873
3334,E01003494,Newham 025C,1e150936-2cbe-43b4-84f0-7d41392bc85f,7899,3,272841.927822113,3300.54783317309
2080,E01002186,Harrow 009B,a84da63c-5cce-4b57-8398-ef9fb2f3d33c,14135,5,818604.148651123,8010.03806612377
1241,E01001294,Ealing 017A,1253164c-55aa-4f5f-8025-b214bec2383b,8896,3,766471.789489746,6251.99975245995
580,E01000606,Brent 016B,97cbe6af-15ab-4236-afc2-f4508faeec3f,9557,3,609013.67036438,3887.88471319061
1170,E01001219,Ealing 029A,d6f8fa6a-3f2b-42f6-a2f2-88d54347e782,4079,2,427307.169952393,3348.74017382777
3995,E01004196,Sutton 008F,a0c38e31-c1b3-466a-9211-df24aad86ed4,30493,10,626449.121932983,3993.11130748088
1905,E01002004,Haringey 023D,a9ae87c4-3e10-4a63-a975-19ebfa3d9b3a,14194,5,307141.521018982,3047.40318122636
823,E01000859,Camden 018C,f8a1cf4c-482d-4569-aa85-9374d2d6a0e8,26327,8,249968.251960754,3466.20501030613
2744,E01002886,Kensington and Chelsea 006E,eec62d11-6513-4e6a-8eb8-c47a69cf871d,23226,7,317478.320907593,3149.21628649436
31958,E01033916,Barnet 042B,f5de9f28-d40c-4299-b441-ac00c5483f5f,5795,2,389036.09262085,3495.98486030128
159,E01000171,Barnet 006B,f02371b3-d231-42e5-b2e3-eb6f4d4757fd,6645,2,864307.86529541,5554.59496148007
1390,E01001445,Enfield 003B,6d0570d4-faf4-4c5f-a014-57d5d1b45cbf,6404,2,3671933.26262379,11255.405759989
1439,E01001495,Enfield 029A,0f8f9228-03db-468a-9d83-50411e1110ab,15423,5,399606.417381287,3059.49797509193
1931,E01002031,Haringey 016D,d472a7f1-7853-4f30-8101-de6d5352419a,4966,2,362632.463737488,2968.32642976201
1980,E01002082,Haringey 013A,7f2d68c9-19cd-48e1-b79f-bde06005ada1,2383,1,498147.536365509,3637.13450887267
4144,E01004377,Waltham Forest 010C,5922e673-8687-4d8d-889e-aa6832ecb969,18379,6,2151525.69435644,7763.64553797588
4095,E01004328,Waltham Forest 028B,7b00f2fd-cd1a-4173-b95a-fdf3de95a896,10531,4,266662.338259459,3473.83861539883
2521,E01002649,Hounslow 018D,c3f9f500-95a1-4ded-ae5e-f793ae996a13,5062,2,526766.432846069,4315.21246591865
31907,E01033865,Lambeth 004I,0e22786f-a322-469f-949a-4f2d9f4513dc,22131,7,357228.701431274,4907.97060740773
3185,E01003341,Lewisham 006D,f2aea615-4626-475a-9f3d-da6234a133bf,20775,7,468987.383220673,3534.31868838597
2595,E01002729,Islington 021E,cec4905e-9399-4cee-8294-89b9b2f34569,9697,3,339529.137626648,3171.34027435118
2644,E01002782,Islington 012E,bb2e7f45-e2b8-4e3a-9cc9-7a53b7eddd22,4489,2,227852.984638214,3232.92946136221
2103,E01002210,Harrow 032D,27715fb5-7933-4695-8487-50133a7095fa,25049,8,530599.07711792,4676.43069117631
2054,E01002159,Harrow 021A,3598b634-4547-4422-9e81-6e821f9b9b47,21293,7,602390.538711548,5217.38879461557
1370,E01001424,Enfield 030A,d3e1216b-d3a5-4f9d-9922-7414f9bb3da7,1999,1,185897.076698303,2750.91336214153
1868,E01001967,Haringey 014A,39d4708b-6e4d-4182-a9af-5cf0d954ab4a,29550,9,454880.231239319,4666.8799973446
4038,E01004251,Tower Hamlets 023A,2ca1a656-70b9-4818-a782-9d7f5576e3c8,6008,2,328431.830562592,2916.68715087893
31927,E01033885,Southwark 036A,d7649a73-5717-4578-92b3-7c562afa6ec1,11770,4,234308.373405457,3053.15243604619
3789,E01003979,Southwark 006E,b1c3e45e-fb03-4581-bc15-9ea6f6bbcc48,7871,3,431595.456520081,3174.73074375291
31915,E01033873,Southwark 009G,36f88c7c-64d0-44d7-883b-0132de04d62d,8750,3,290110.522895813,3882.11104485135
31678,E01033591,Redbridge 039A,f53524a2-8cb1-48aa-a61f-f7638615121f,7220,3,658467.69228363,4361.94154533694
3540,E01003713,Redbridge 034A,a14218ce-ac95-439b-b677-d38e9646ecfd,13828,5,381486.169700623,3387.67576017095
1121,E01001170,Croydon 047D,dfe74076-72d6-4e7a-b6a3-4cfad3d76bf8,8198,3,659416.610305786,5021.00492023828
1619,E01001696,Greenwich 011B,bab28108-0a22-4eb0-933c-84e9a4548a58,9991,3,363168.934757233,3513.93306879221
2793,E01002937,Kingston upon Thames 004D,748f36c7-d580-4435-aa11-1d4192ce4705,30280,9,386141.497695923,5059.43194915271
4287,E01004524,Wandsworth 037D,faef298f-fc7f-4232-ba49-3939322f7993,5080,2,339875.651916504,3802.5269088546
3291,E01003448,Merton 023D,9166cf53-5576-4ff6-af82-f1022bd6c517,17813,6,513123.911834717,4453.07664291428
3042,E01003189,Lewisham 034A,2ff51293-0138-44f4-824d-65e7ff1d90d5,3518,2,490485.473323822,4028.80188869689
2615,E01002752,Islington 009E,36bcfc5d-4050-477e-b5ba-f0684cd54db5,14512,5,232964.583381653,2979.43805761751
208,E01000220,Barnet 037E,af2d49aa-20de-4f96-b1d2-dacb738aab86,8812,3,396263.550689697,4381.22021480143
2117,E01002225,Harrow 001C,18b87f2c-1a39-4d73-99f6-0dc62946363e,27541,9,5286129.75102234,13167.1771473345
2366,E01002479,Hillingdon 004C,8362a18d-c951-4ce0-80de-37fe82bd8560,15809,5,2026393.51324463,7721.41486012402
2864,E01003008,Kingston upon Thames 001C,ebc8d471-32c9-4481-b77c-d2ccc81af601,32942,10,516962.380828857,3906.4982426002
31666,E01033569,Kingston upon Thames 004G,99c4bbe7-b2df-445c-bb8b-59114dc7c982,24842,8,429988.259185791,4268.31490190099
3385,E01003548,Newham 006B,a03f05ae-a426-4de8-9ee0-a6c12266d6ba,8697,3,594264.155781269,5067.78469904016
33693,E01035699,Tower Hamlets 032G,d30ecbd4-6e1d-4989-b1e0-a1df84a4c8de,15191,5,55079.0772151947,991.582936054461
31074,E01032765,Tower Hamlets 004F,659aa646-2cfc-4da8-9a6f-e568291ce5a9,9230,3,209103.867006302,3611.50317250781
1725,E01001821,Hackney 024F,8ddd161a-d669-411f-b4a3-fca533b55b71,5021,2,177250.009464264,2540.15459544279
2758,E01002901,Kensington and Chelsea 018C,ab194edf-cf89-45c6-90ab-2e3c8dd89a4a,22030,7,837261.557624817,5313.9837857221
2223,E01002333,Havering 008A,f15965cc-5b49-48e8-adad-0f16dcf9549a,30375,9,710912.050102234,4555.28333321898
3397,E01003560,Newham 011B,8404d0d1-1697-4a92-908d-831c4bbfeb6e,8246,3,205005.767297745,2022.22818533135
32519,E01034480,Redbridge 023E,dac2168d-3310-453b-bfe1-45be5afe8e85,10663,4,288186.371696472,3322.89540582381
53,E01000059,Barking and Dagenham 013C,046108c9-c29d-4371-a314-932f4fd7931b,9848,3,537988.461166382,4531.15857119882
102,E01000110,Barking and Dagenham 002C,0bea9dbe-29c6-4d69-bef1-5c68862b2b86,16154,5,503216.995033264,4287.07956332328
2260,E01002371,Havering 028D,e7399df2-9159-4634-98da-7e4a8372e9c6,19466,6,727931.473258972,6231.13011462005
2272,E01002383,Havering 010F,db065900-97e8-4f92-a3d9-c4eadefb0fde,25315,8,756418.458343506,6006.41402610863
4381,E01004623,Wandsworth 019E,e35ddc9c-9eee-4d80-b55c-76175e1ecf2d,28153,9,383694.521125793,4195.80526293975
729,E01000760,Bromley 034B,d73b1826-1094-4706-8df6-0c30e35c510d,26652,8,1294298.19769681,7185.46722802382
3434,E01003597,Newham 016C,0305407e-8e0b-4399-bdec-f80f0aba32e8,12648,4,231523.01226902,2763.03794808083
32070,E01034028,Ealing 019F,e2c1f830-acd9-4dad-8bd6-4ebb4c05e748,7582,3,253970.544570923,3696.473975363
3895,E01004093,Sutton 025A,2cb83c91-80c0-4d4d-a2e0-408c3d66ec68,32323,10,1032018.15205383,7057.43989875555
3883,E01004081,Sutton 011F,f0468e54-ad0d-4f25-8c14-345da7cac8ad,21045,7,435737.93762207,4961.2341132518
3932,E01004131,Sutton 003B,4d89d30f-cdd5-46da-86a6-73424999839d,25218,8,525977.219802856,5444.14455945878
1774,E01001870,Hammersmith and Fulham 012D,de3639c5-f948-407b-8b5d-0eb47a8d3a77,20063,6,260819.81199646,4370.70424796023
4430,E01004679,Westminster 005E,f33bfec4-2f54-48af-b5a0-abb780044d6c,3738,2,197441.486358643,3203.10552022761
1762,E01001858,Hammersmith and Fulham 006A,e1b75287-8451-417d-9e41-654ede69b303,12681,4,321668.196853638,4367.98535111494
1227,E01001280,Ealing 011D,80e96b05-3057-4887-a262-758f9728ff19,19723,6,958589.336227417,7135.52370454648
600,E01000627,Brent 014E,e1d7b1dd-4d59-4805-84f4-086602daa0f3,3167,1,570709.617630005,4860.7373395899
1419,E01001474,Enfield 010E,391cb076-39dd-49b9-9645-1ff791e24586,23952,8,1001579.93161774,7457.87381982551
4075,E01004303,Tower Hamlets 025D,b071a0df-2b08-45b9-bc44-7fd422f22c04,7318,3,562432.312994003,6174.81521702988
1668,E01001755,Hackney 025D,1052d587-1cca-4915-9d76-ee9aa85e47fe,5498,2,263261.057830811,2520.78411457119
2664,E01002802,Islington 020D,f4501089-2460-4fe2-888f-2c2ecd1f4d88,14147,5,279749.491386414,4317.34778446192
31964,E01033922,Barnet 043B,7806c791-17ff-41e6-bc6a-25fd9fac56b5,12400,4,264480.031021118,3333.62300965123
1582,E01001652,Greenwich 019D,9f072bc6-50a4-4240-a767-ae5cd1d4420c,16534,5,685329.050992966,5105.50524965916
337,E01000350,Bexley 021C,f0f7b09f-314d-4656-990a-7b73212880ad,31132,10,692694.321418762,7348.06336116173
3242,E01003399,Merton 011D,47b47ef8-c3c9-4924-88a7-7cff7b76b709,28011,9,334861.620925903,2935.26573554066
4324,E01004563,Wandsworth 039E,186ecd46-8216-4b74-8948-a38b29d83cdd,9364,3,397860.235801697,3889.85895323168
4238,E01004474,Wandsworth 021B,49d68461-cb2f-4e90-ab71-94037e98b4c3,19080,6,379974.997436523,5041.45100944898
2993,E01003140,Lambeth 035B,fe90cbe1-8873-4a3d-8f77-2f11a4b72556,17308,6,355506.047683716,4343.01072453704
743,E01000774,Bromley 041D,3c48b3b5-1a83-40ed-857a-6f1e8dbd228e,25368,8,971562.492294312,5179.68401669167
992,E01001037,Croydon 029B,47aa742c-3b35-428e-9dc7-462099cd636d,10286,4,401127.786804199,4295.59612234827
2415,E01002536,Hillingdon 009D,f9118165-3200-452b-bc33-51f638262195,25340,8,1011835.40353394,7302.04681880941
586,E01000612,Brent 019B,196b1ac6-a2a8-414a-94b7-964c6e26793d,8714,3,661109.217910767,4038.31407871337
1333,E01001387,Ealing 032E,544ac24b-668c-4094-8668-3226880e3a42,16624,5,648191.890014648,5497.72662911289
3989,E01004190,Sutton 008C,e7ca5d3b-c4ab-4cae-8c84-4f3994433f44,32843,10,677426.994842529,3917.7845558993
1384,E01001438,Enfield 007E,55b97625-e80f-4bfe-a209-7aaf05fd12e8,4327,2,718168.853006363,4598.9029414215
1974,E01002075,Haringey 015A,11f0f576-2928-435f-95b3-ddfd0b85ba7e,4306,2,965941.922718048,6115.60826163065
2601,E01002736,Islington 005C,e0db1028-8fb6-42f2-875c-2f1efb66306a,2854,1,188908.836997986,2308.88079932488
1925,E01002025,Haringey 021D,64100e8a-13a9-4010-9505-59967bc08e54,31692,10,1033150.34703064,4559.83505506068
929,E01000972,Camden 010D,680a1563-4f0e-4dc8-bb8b-7e5aa9b92221,6807,3,361454.528656006,3677.07831416299
2060,E01002165,Harrow 017A,6fe48d42-1490-432a-b460-3db2673f9350,16862,5,533192.681442261,4101.08582864251
400,E01000415,Bexley 016F,1e5cd75e-5706-4557-b3e5-8a6b5894b169,32490,10,588262.700531006,4479.27831323682
351,E01000364,Bexley 023A,db3f1bd4-6121-48be-9c19-6212e5b7e96c,28365,9,1112966.80140686,5204.57035517708
388,E01000403,Bexley 004A,2ef373ea-36da-4bba-8c04-307db07b4696,5964,2,1615763.43978119,8283.93458810486
32270,E01034231,Newham 042H,be1069c4-8f2f-41bb-8bd8-3922db06e372,31558,10,178100.294589996,3219.28357639397
3597,E01003773,Redbridge 022D,a32880f7-21fd-4bad-bc8a-915e7458504a,13960,5,611799.995162964,4687.72397209649
31323,E01033083,Hounslow 018F,c206c80f-9104-4de9-80ac-40c85adeba2e,7727,3,349622.555709839,3518.25963453286
3634,E01003810,Richmond upon Thames 019A,16b127bf-b663-42f0-847a-d2198d913889,29481,9,486441.701812744,5025.46600368389
3646,E01003822,Richmond upon Thames 023A,90307a77-6047-45bb-997d-cf13822a091c,33407,10,961395.9296875,6788.71436687379
978,E01001023,Croydon 041C,0aad54f4-2bbd-4c2d-97ab-245ae9a27ba4,15199,5,1462377.20714569,7421.88459788111
941,E01000984,Croydon 022F,8036ea74-3396-4c1f-9cf5-4d18d8d3e069,6631,2,442037.931430817,3406.30248589455
3056,E01003203,Lewisham 009D,cb754d37-9f3d-4e65-9a1b-1636bb3df9cd,9885,3,381445.419295073,3469.18715468843
2011,E01002113,Harrow 002A,6e7375f8-e3d9-4ac7-97c8-846cb523f217,15304,5,1594474.31712341,8933.51787848877
302,E01000315,Barnet 022F,cb150431-1cb6-497b-b026-27643b7778cb,7642,3,1308826.20884705,5572.55319149237
2023,E01002127,Harrow 023B,fc22fb77-9018-453d-aa8c-95150d516496,19572,6,717707.635299683,4280.71653267943
3683,E01003860,Richmond upon Thames 002E,ddfc3686-53f8-4b18-9eed-8e9884ec65a4,25418,8,3895963.02435303,10048.6425799536
3448,E01003618,Newham 012C,f4ee5c3a-0941-4290-b650-743830b359e8,8897,3,414330.835773706,3673.49712894842
31088,E01032782,Tower Hamlets 033D,cddaf730-a5ca-4b44-b1f6-fd363a697af8,13155,4,197865.916851997,3101.37413170354
31082,E01032775,Tower Hamlets 031F,ad0f03e4-b534-4f58-92c3-3567849a642a,28567,9,88732.7048931122,2241.81415119492
2956,E01003101,Lambeth 003A,7efd6b43-066a-46bb-81c2-bc5cbe7d46ea,7200,3,298693.950592041,4217.66659620631
2707,E01002849,Kensington and Chelsea 017B,bfb89674-f7ac-4d66-98cd-d297d35fbea1,17996,6,167380.969665527,2730.65435139948
2458,E01002582,Hounslow 008E,389cf36a-9467-45be-bedb-04200082a495,24108,8,440153.815460205,4052.58967496215
2209,E01002319,Havering 016A,47ef0fef-53a1-40b8-a11b-c43911f52be0,12096,4,976025.80557251,7277.94107099699
45,E01000051,Barking and Dagenham 021D,1cc7c9e9-8a85-4ee6-9369-878792e46741,7571,3,171984.83581543,1772.6633145915
32511,E01034472,Barking and Dagenham 008H,cce1cc78-13cf-4626-9a88-3642252cd137,9633,3,122611.747741699,2733.95301007795
3199,E01003355,Merton 009A,b1aa93b9-e7cd-4e1e-8988-82b6ab807bcf,28611,9,363372.977325439,3710.55227378247
1035,E01001083,Croydon 003A,fff12b61-6764-4769-8926-4fcfd44326c0,25954,8,827961.727241516,6127.17999053565
786,E01000819,Bromley 040C,c48e8655-469a-4948-aa50-77744f19a7d3,10763,4,1002788.63569927,7254.32171217756
792,E01000826,Bromley 021A,9222cdd7-c008-4e70-b1f3-656405529cef,33604,10,1327837.04984897,9179.95089180056
1284,E01001337,Ealing 029D,4bb3e00b-4d3e-4d30-b56c-186feb8a5bd3,10111,3,3139457.45878601,12265.7517726334
4373,E01004615,Wandsworth 034B,ce9867d9-aaa6-442d-bd60-96e7f99fa62a,4750,2,456615.962402344,4791.5353341427
2701,E01002843,Kensington and Chelsea 021D,b5ada95b-1bf4-406b-bdd2-7bf1b9430d1f,3909,2,173188.561790466,2925.53915212742
2950,E01003095,Lambeth 012E,71ebb4b3-3540-4cd4-915d-ef2700205176,18592,6,398576.150764465,3503.84824249886
537,E01000559,Brent 018E,9b1274ca-9541-496c-9450-cef18043a5ec,11535,4,295034.786682129,2898.3674500521
294,E01000307,Barnet 039D,6bc24afd-0717-48bd-8512-efc255579901,7793,3,1296364.9841156,7086.36832147486
543,E01000565,Brent 013B,8c5b44ec-82aa-49f7-bf49-a67f5bb13242,10327,4,479888.151062012,5005.58383224415
1676,E01001763,Hackney 020C,0c8949d2-9739-4158-acf6-35a32c7621df,10909,4,280419.742404938,3318.3807899641
3342,E01003502,Newham 030C,3d4d6231-9ef8-4a98-a333-761cf3e1af44,5872,2,388631.672289371,5688.99834073691
3348,E01003511,Newham 036A,703f399f-f4bd-4c15-8c72-d9536893f6b9,8676,3,236611.762418747,2829.24158770355
30982,E01032646,Southwark 036B,ae4ba57a-75b5-43ac-a646-5a814700157a,23940,8,316900.042430878,3547.09433788225
3840,E01004038,Southwark 010C,639baf8a-c3fc-40ea-b88b-07f4de3b4708,11156,4,553181.303642273,4272.59819312412
4479,E01004732,Westminster 020B,6fe83072-2dc7-4b51-993f-e23e47cb7ef0,1338,1,180089.150604248,2378.52466400449
643,E01000672,Bromley 011A,670e6634-4501-4085-b714-b14eb57882d9,28430,9,839403.079365015,4715.03981482043
686,E01000716,Bromley 011C,09e73944-87ce-4893-b40d-23bc885368d3,31659,10,1032013.36617851,6729.63519096988
637,E01000666,Bromley 033B,13f3f5cc-6053-4261-a863-07563f65c5f0,30382,10,7638682.06729126,16501.9886218665
2856,E01003000,Kingston upon Thames 017C,d6fc93d6-51da-476f-8d37-f10cb52c50e3,18214,6,2940800.84120178,12457.1805678895
2801,E01002945,Kingston upon Thames 019B,ee1e9654-bb60-46eb-bf76-221358c05935,26680,8,635005.837936401,5164.06695090157
2807,E01002951,Kingston upon Thames 003C,83c670bb-cd71-401c-87da-824e651fc29c,30336,9,573876.665740967,4694.3906590506
3299,E01003456,Merton 003C,1bcf1993-7fac-46c6-a9e2-e6150711e13b,20347,7,612377.069137573,4075.87898475535
1135,E01001184,Croydon 011F,7e44a253-5811-49d4-b7e1-5b921d9736c5,17774,6,484190.08367157,4463.22212074586
2315,E01002428,Hillingdon 018F,6e2928e2-3237-4861-b6d9-8a263f013542,18827,6,1508054.36804199,6888.7401653535
2309,E01002422,Hillingdon 018A,f40d02c8-e10e-4ffb-85cf-e9cfca86406a,12215,4,499097.406677246,4899.5999525747
1178,E01001229,Ealing 031A,95f88168-848d-419a-8599-e8f890c2dd40,9342,3,525396.745452881,4132.22912063106
2850,E01002994,Kingston upon Thames 016A,33d2ed3a-deff-4c9d-8917-8edd7a292d5d,30067,9,818737.550979614,5394.26150345424
33644,E01035650,Hackney 031C,1f6347aa-5048-49bf-ac3b-89faa5e9bf3f,7066,3,422340.33259201,3459.30250155754
4473,E01004726,Westminster 003C,6bafa394-c3b9-485a-9963-ac92bf5e25c2,24626,8,479247.840805054,4298.93599427256
1184,E01001235,Ealing 042D,28f22d12-747c-4619-910d-8f849922a92b,19341,6,708219.875717163,5093.45100031427
145,E01000157,Barnet 022B,d2487df6-d071-43e5-b963-965a040c6e90,16817,5,325752.73349762,4496.61394395381
32654,E01034615,Hillingdon 028G,c144493d-d894-4045-ad6d-5950cd772ef0,9884,3,1198998.12359619,6920.23688299569
31970,E01033928,Enfield 020G,25bae3c4-0ab0-4c67-990a-fb5e5ca20b47,14936,5,386877.695419312,5095.48784090815
2,E01000002,City of London 001B,52c878e9-ac68-4886-b4a8-fea9cd241a70,31203,10,589221.82365036,4349.85131568958
4081,E01004309,Tower Hamlets 015D,f3c05129-f8d8-4008-8312-d3905b358f38,2794,1,326844.30954361,5123.18062358219
2658,E01002796,Islington 013E,0ffa33b7-3bb3-4761-8c78-57e4d03026ed,8537,3,201321.628189087,1925.01809964734
1917,E01002017,Haringey 028B,a4ef54d4-554c-42b8-bd56-a347d37a3c4a,13105,4,354197.679718018,4017.02178122741
835,E01000873,Camden 005C,c9674299-c546-4907-90b9-6b242c9e97b3,24138,8,315157.631256104,3167.45929274499
1576,E01001646,Greenwich 019A,21c7bb16-868b-47f7-ad62-97610e98dc11,10626,4,543345.482931137,5182.76282583959
32213,E01034173,Greenwich 005F,fbb20981-5d47-4a49-bb56-7f3de482aba7,4708,2,551534.581813812,4857.8857431214
3491,E01003662,Redbridge 038C,d826015f-8795-4ce4-8e3d-e51b246de32e,9339,3,472872.328117371,3691.9762473172
2166,E01002275,Havering 015D,17f6b1d1-868e-4cc3-a977-746ef19ec822,30380,10,1113044.60087585,7095.30252006278
2999,E01003146,Lambeth 035E,b8980406-5e9c-4a97-91bb-796434bb9ef8,10595,4,314630.302810669,3143.55670171729
3248,E01003405,Merton 018E,f6ab80f7-35d0-4dcc-a2ae-40dd091563d6,11762,4,724187.377120972,5568.50398348239
3740,E01003917,Southwark 020C,f694c870-83c7-4f68-98dd-c01f2ac975dd,11383,4,287148.718467712,3356.74853766736
1084,E01001133,Croydon 026E,b1595c23-468e-4c30-acce-8611f43ad4dc,25166,8,1024190.17116928,5205.12793446015
1327,E01001381,Ealing 034D,4e8fadaf-8096-4a16-b90c-dd106042c799,13235,4,735786.3097229,5327.22249759365
494,E01000513,Brent 002A,cdaff523-9a6c-4c7b-98ea-2b168c2d992b,12703,4,434596.878219604,3684.76430880699
245,E01000257,Barnet 017B,f6c2c6e9-2248-4612-9d9e-a5c1e6b32aae,12991,4,1761072.02778625,7608.40116888281
2409,E01002529,Hillingdon 029C,8fc4f290-9e68-44d7-8e68-8c99d837998f,8611,3,662603.471557617,4403.49363610007
4330,E01004569,Wandsworth 023A,d03d1fc4-4049-433a-9284-5cee03a17e4c,6440,2,740100.604797363,6115.36875144478
1476,E01001535,Enfield 028E,6b4bfd93-7fd5-4066-9a6a-592ce50ea7b4,22337,7,1016495.36022186,7473.40919124066
1427,E01001482,Enfield 023B,a37848ed-91c0-4b37-8ade-2e3aa966ee2a,3227,1,457323.622240067,3544.53814325572
4181,E01004414,Waltham Forest 005B,44c911e2-1cd4-4e78-b148-73aef6ba65c8,14748,5,752084.205002308,3955.17596968514
4132,E01004365,Waltham Forest 020A,0eea9f51-0047-4008-bf48-097297e849a2,6315,2,307734.417678833,2903.34862873966
3099,E01003249,Lewisham 001D,5f65f66a-4eb2-4879-a8d3-1daf4df159d5,13306,4,287289.711275101,2699.93703405186
886,E01000924,Camden 009C,f217a7fe-0132-4049-b44a-471342659296,18665,6,253980.00177002,3527.93772184207
3050,E01003197,Lewisham 029E,88f02e81-73ad-423d-9e5b-7ed3000c531f,3284,1,545473.376285553,3996.71449237521
935,E01000978,Croydon 022D,95db1c24-153e-4a8d-98bf-dee1c885f427,12867,4,403012.891849518,3597.44451009212
394,E01000409,Bexley 016C,08ae5899-08e2-42bd-864a-12f9f3ebe0b4,31106,10,582788.476837158,4481.30754263667
345,E01000358,Bexley 011D,a0ca4b61-c53e-467b-b47e-44b8c8e629ad,30318,9,758086.218902588,5910.03183734376
3591,E01003767,Redbridge 024B,ff7fcae2-9721-4bf6-b392-2bac1037a648,8376,3,520079.230407715,4033.03837595003
1968,E01002069,Haringey 024B,d7a92696-cc39-406d-bcd3-abd3fc41c8a4,3012,1,413269.825702667,5053.59126727785
2558,E01002691,Hounslow 029B,4a60c79b-4047-431c-b22d-2fad09116742,22251,7,1309858.13694763,6865.66380488954
2017,E01002120,Harrow 007B,25ade73f-fd6b-4aef-a205-ea192c1181a0,4675,2,443275.633224487,3157.26324028536
2509,E01002634,Hounslow 005B,51f3a71b-34b9-4754-a4b1-451f84bb492a,4359,2,623675.234344482,7874.67131104719
3640,E01003816,Richmond upon Thames 012C,b817bac2-9c25-4cb3-9b9b-ba8035f0b58a,26529,8,7812875.03721619,16494.6744563517
4222,E01004457,Waltham Forest 012B,d9c97381-6a4c-4e6b-8fa8-cdbe4b2881dd,13478,4,316378.759127617,4645.30809880528
2965,E01003112,Lambeth 002E,0c0a0edd-3859-435e-9183-fe253d77e274,9267,3,383531.606277466,3560.10898740941
2633,E01002771,Islington 004C,0c853937-8624-457b-96ba-ac5a102a88bf,10170,4,309536.725799561,3249.34644693824
1637,E01001719,Hackney 007E,2a88270f-525a-425c-ae21-ccfcdb26b4be,9350,3,164294.595989227,2243.87854599053
1969,E01002070,Haringey 024C,6f066cb8-4c65-45ed-b8cb-245e56b3d4ed,13140,4,418564.773723602,4963.35477636356
31684,E01033599,Westminster 023G,5b129561-6c3d-46f1-b4a6-a7b0fe4ccb8c,6025,2,169575.196418762,2153.82341097731
3558,E01003733,Redbridge 032E,f59db827-deaa-4899-a700-29edc5c0f573,6705,2,252684.590377808,3109.75687339825
48,E01000054,Barking and Dagenham 018A,1b59e5da-0cfb-4e17-b49e-3567d8b7b5b3,9055,3,441770.741439819,4614.13260153184
380,E01000394,Bexley 015E,bf13f5b0-54a1-4de3-bbce-62fe6999c3fa,27514,9,609650.610443115,5538.76491957898
3629,E01003805,Richmond upon Thames 012A,e9245b3e-1cc0-4696-9974-e08889dd3b8a,30525,10,2052856.21429443,8699.9893317412
4293,E01004530,Wandsworth 035F,5bb5290c-8cb0-4826-9b22-c93018875c69,21062,7,349254.440048218,3167.18854038116
3297,E01003454,Merton 003B,64f5a0e5-8cf3-42eb-b508-b41997e11472,29258,9,403162.558639526,4654.78568542465
641,E01000670,Bromley 018A,fe09201b-8edd-4208-ad3b-b5bb26b07e82,31576,10,1241553.28896809,6636.93594608959
3890,E01004088,Sutton 019C,e2b038c5-ddda-4183-a204-0d591e43f739,2364,1,1201132.19891357,6754.22675114857
973,E01001018,Croydon 044A,c766df70-87d1-4592-a2c6-18f189c853fe,31527,10,2429186.10016632,10129.8098362103
1305,E01001358,Ealing 033E,7c6bef20-f6fb-4ab6-8f91-8ef52c021bec,12788,4,668463.646057129,4580.15536404064
309,E01000322,Barnet 011E,e99fb8af-15ad-44bf-9d43-b6ed62189692,16776,5,530161.590385437,5774.98795190383
2301,E01002414,Hillingdon 015A,6273383f-a426-448b-bd38-431cd7414d08,24545,8,2371237.65960693,7646.86339935914
3961,E01004161,Sutton 014E,7913c911-6758-4f06-a3cf-d429ad813078,27475,9,836919.632598877,5909.01727794857
31375,E01033150,Enfield 003G,64d01496-0855-4e1c-a05d-a56eacbc43ac,4792,2,426508.985829353,5145.40777110713
32254,E01034215,Newham 038C,f93fcd65-6be7-4be1-8bd7-8c1bda210329,17929,6,96573.9278666973,1924.85119967545
33699,E01035705,Tower Hamlets 036D,473b1727-c0c2-4f89-814a-49eb1f221e86,5908,2,344278.528738976,4775.67764444841
31922,E01033880,Southwark 015H,21b6fc36-62b4-494a-b86d-6ea0071c1877,10086,3,950605.81142807,4451.62431801706
2610,E01002745,Islington 013C,98bd84ec-4dea-4ae7-a9aa-475d10d92b03,18215,6,275629.634872437,3181.39166761598
1946,E01002047,Haringey 027C,e578fadf-9143-463a-9d8e-ad2adbade1ff,13556,5,263467.646339417,2974.67050404113
1614,E01001690,Greenwich 001A,89657c9c-0832-4a65-8659-5c3d542adf96,6334,2,351677.09740448,3201.54560881295
2278,E01002389,Havering 024D,983bb585-f760-43dc-b483-ad3832f5565e,33014,10,2255040.48884583,11145.0203440464
618,E01000646,Bromley 016A,8f0ddd1a-c223-4960-94cd-854fd323a74d,29255,9,902224.849433899,8208.70461946075
403,E01000418,Bexley 002B,44e94b22-55fb-434d-9a5f-d67eae4aa18d,17958,6,1327834.20335388,6528.25250898194
3606,E01003782,Redbridge 026B,8358effd-178f-4ea6-952c-76b54423d9ae,10094,3,432459.468723297,3729.56995779721
